path,breed,split
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2442.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_623.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_723.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2579.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2595.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1066.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3344.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3792.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4794.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1977.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2535.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_782.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_26.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_356.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1822.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2021.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4276.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4349.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4203.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3667.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_764.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5518.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2347.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5716.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_649.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_6453.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3771.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1728.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_552.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2731.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_311.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3034.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3417.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_892.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3811.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_731.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_503.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3940.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3773.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1527.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1222.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_363.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_771.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1895.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4032.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4015.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4304.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5759.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3470.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2254.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2860.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2934.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1981.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2967.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_6051.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_957.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2083.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2442.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2540.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_943.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4362.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2366.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2702.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_464.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_984.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5197.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4353.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_873.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1920.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3136.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2131.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3787.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2361.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1292.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_342.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4433.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2170.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4129.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_209.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2235.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_6715.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1845.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4092.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1268.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4089.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_756.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1819.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1782.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1452.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1235.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4309.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1475.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1865.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2836.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_607.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1349.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_452.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_6617.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4133.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2267.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2964.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5722.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2305.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1041.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3302.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1653.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3149.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_654.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5536.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3555.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1002.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2319.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_465.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2536.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_550.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_728.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_969.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1417.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1085.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2474.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3900.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5465.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_272.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1644.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1003.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1856.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4188.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5373.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_7155.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2116.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_7104.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_6212.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3564.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1954.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_708.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2800.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4326.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4130.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2550.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3866.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_448.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1234.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3398.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_537.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3999.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_6650.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_6279.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2068.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_296.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_4006.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1534.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_5914.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1931.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2299.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_2351.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_6337.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_1696.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_175.jpg,irish_wolfhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_wolfhound\n02090721_3763.jpg,irish_wolfhound,train
